Resource,Zone,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
NY_Z_K_utilitypv_class1_moderate_0_2_2,26,0,1,1,0.0,16447.11234,0,43725.78007,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_K,2,14260.57436,0.0,1,1
NY_Z_K_landbasedwind_class4_moderate_1,26,0,1,1,0.0,64.37915522,0,85170.31154,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_K,1,5764.699153,0.0,1,1
NY_Z_K_landbasedwind_class4_moderate_2,26,0,1,1,0.0,697.1574893,0,85170.31154,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_K,2,13848.3109,0.0,1,1
NY_Z_A_utilitypv_class1_moderate_0_2_1,27,0,1,1,0.0,72906.22994,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_A,1,2889.4693,0.0,1,1
NY_Z_A_utilitypv_class1_moderate_0_2_2,27,0,1,1,0.0,149908.8985,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_A,2,6622.076836,0.0,1,1
NY_Z_A_utilitypv_class1_moderate_0_2_3,27,0,1,1,0.0,64905.67517,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_A,3,10297.15517,0.0,1,1
NY_Z_A_landbasedwind_class4_moderate_1,27,0,1,1,0.0,7701.824149,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_A,1,5683.107438,0.0,1,1
NY_Z_A_landbasedwind_class4_moderate_2,27,0,1,1,0.0,6990.290474,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_A,2,6514.84901,0.0,1,1
NY_Z_A_landbasedwind_class4_moderate_3,27,0,1,1,0.0,2101.347274,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_A,3,8604.623009,0.0,1,1
NY_Z_B_utilitypv_class1_moderate_0_2_1,28,0,1,1,0.0,81747.74405,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_B,1,3822.942636,0.0,1,1
NY_Z_B_utilitypv_class1_moderate_0_2_2,28,0,1,1,0.0,118263.7633,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_B,2,8557.442884,0.0,1,1
NY_Z_B_utilitypv_class1_moderate_0_2_3,28,0,1,1,0.0,49803.44567,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_B,3,15359.95132,0.0,1,1
NY_Z_B_landbasedwind_class4_moderate_1,28,0,1,1,0.0,10153.35186,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_B,1,7292.966751,0.0,1,1
NY_Z_B_landbasedwind_class4_moderate_2,28,0,1,1,0.0,3005.651685,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_B,2,11252.67304,0.0,1,1
NY_Z_B_landbasedwind_class4_moderate_3,28,0,1,1,0.0,976.9210572,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_B,3,11060.1274,0.0,1,1
NY_Z_D_utilitypv_class1_moderate_0_2_1,29,0,1,1,0.0,103683.8777,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_D,1,7949.051579,0.0,1,1
NY_Z_D_utilitypv_class1_moderate_0_2_2,29,0,1,1,0.0,150022.4345,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_D,2,13037.43177,0.0,1,1
NY_Z_D_utilitypv_class1_moderate_0_2_3,29,0,1,1,0.0,115354.4912,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_D,3,18553.2513,0.0,1,1
NY_Z_D_landbasedwind_class4_moderate_1,29,0,1,1,0.0,4640.752736,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_D,1,10916.99635,0.0,1,1
NY_Z_D_landbasedwind_class4_moderate_2,29,0,1,1,0.0,11801.39647,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_D,2,13090.22612,0.0,1,1
NY_Z_D_landbasedwind_class4_moderate_3,29,0,1,1,0.0,5267.366259,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_D,3,15306.15057,0.0,1,1
PJM_WMAC_utilitypv_class1_moderate_0_2_1,30,0,1,1,0.0,279452.0537,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_WMAC,1,1857.7336,0.0,1,1
PJM_WMAC_utilitypv_class1_moderate_0_2_2,30,0,1,1,0.0,428540.2035,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_WMAC,2,3575.644881,0.0,1,1
PJM_WMAC_utilitypv_class1_moderate_0_2_3,30,0,1,1,0.0,122742.3918,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_WMAC,3,7347.179826,0.0,1,1
PJM_WMAC_landbasedwind_class4_moderate_1,30,0,1,1,0.0,22381.65831,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_WMAC,1,3688.562837,0.0,1,1
PJM_WMAC_landbasedwind_class4_moderate_2,30,0,1,1,0.0,19092.69478,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_WMAC,2,3179.706537,0.0,1,1
PJM_EMAC_offshorewind_class10_moderate_floating_0_1,31,0,1,1,0.0,8544.0,0,272596.9763,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,PJM_EMAC,1,0.0,0.0,1,1
PJM_EMAC_utilitypv_class1_moderate_0_2_1,31,0,1,1,0.0,1.055517054e7,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_EMAC,1,2906.418328,0.0,1,1
PJM_EMAC_utilitypv_class1_moderate_0_2_2,31,0,1,1,0.0,5.056076098e6,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_EMAC,2,5168.525817,0.0,1,1
PJM_EMAC_utilitypv_class1_moderate_0_2_3,31,0,1,1,0.0,1.043888081,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_EMAC,3,50924.0641,0.0,1,1
PJM_EMAC_landbasedwind_class4_moderate_1,31,0,1,1,0.0,543895.6782,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_EMAC,1,3512.800485,0.0,1,1
PJM_EMAC_landbasedwind_class4_moderate_2,31,0,1,1,0.0,277643.7861,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_EMAC,2,3976.004276,0.0,1,1
PJM_EMAC_landbasedwind_class4_moderate_3,31,0,1,1,0.0,59322.13469,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_EMAC,3,3202.050996,0.0,1,1
PJM_SMAC_utilitypv_class1_moderate_0_2_1,32,0,1,1,0.0,100684.7953,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_SMAC,1,1507.740337,0.0,1,1
PJM_SMAC_utilitypv_class1_moderate_0_2_2,32,0,1,1,0.0,59467.00942,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_SMAC,2,3173.879126,0.0,1,1
PJM_SMAC_utilitypv_class1_moderate_0_2_3,32,0,1,1,0.0,6732.269876,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_SMAC,3,5356.705579,0.0,1,1
PJM_SMAC_landbasedwind_class4_moderate_1,32,0,1,1,0.0,5127.925651,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_SMAC,1,2154.7031,0.0,1,1
PJM_SMAC_landbasedwind_class4_moderate_2,32,0,1,1,0.0,3075.204018,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_SMAC,2,2146.256999,0.0,1,1
PJM_SMAC_landbasedwind_class4_moderate_3,32,0,1,1,0.0,1246.770326,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_SMAC,3,2927.143401,0.0,1,1
PJM_West_utilitypv_class1_moderate_0_2_1,33,0,1,1,0.0,9.502392865e7,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_West,1,3738.222586,0.0,1,1
PJM_West_utilitypv_class1_moderate_0_2_2,33,0,1,1,0.0,9.370275025e7,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_West,2,7087.915236,0.0,1,1
PJM_West_utilitypv_class1_moderate_0_2_3,33,0,1,1,0.0,3.411168446e7,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_West,3,13815.00237,0.0,1,1
PJM_West_landbasedwind_class4_moderate_1,33,0,1,1,0.0,5.811554429e6,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_West,1,5099.836525,0.0,1,1
PJM_West_landbasedwind_class4_moderate_2,33,0,1,1,0.0,5.501175007e6,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_West,2,7493.588138,0.0,1,1
PJM_AP_utilitypv_class1_moderate_0_2_1,34,0,1,1,0.0,1.402625328e7,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_AP,1,4194.285714,0.0,1,1
PJM_AP_utilitypv_class1_moderate_0_2_2,34,0,1,1,0.0,1.136066175e7,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_AP,2,10484.16607,0.0,1,1
PJM_AP_utilitypv_class1_moderate_0_2_3,34,0,1,1,0.0,5.275094077e6,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_AP,3,20145.45534,0.0,1,1
PJM_AP_landbasedwind_class4_moderate_1,34,0,1,1,0.0,839570.7162,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_AP,1,8358.299997,0.0,1,1
PJM_AP_landbasedwind_class4_moderate_2,34,0,1,1,0.0,739370.8673,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_AP,2,9422.440327,0.0,1,1
PJM_AP_landbasedwind_class4_moderate_3,34,0,1,1,0.0,168934.1329,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_AP,3,13153.90718,0.0,1,1
PJM_COMD_utilitypv_class1_moderate_0_2_1,35,0,1,1,0.0,451580.7801,0,39050.00743,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_COMD,1,2419.924966,0.0,1,1
PJM_COMD_utilitypv_class1_moderate_0_2_2,35,0,1,1,0.0,482763.7755,0,39050.00743,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_COMD,2,5607.125901,0.0,1,1
PJM_COMD_utilitypv_class1_moderate_0_2_3,35,0,1,1,0.0,198971.0078,0,39050.00743,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_COMD,3,9944.191214,0.0,1,1
PJM_COMD_landbasedwind_class4_moderate_1,35,0,1,1,0.0,33902.73903,0,78528.02048,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_COMD,1,3828.472645,0.0,1,1
PJM_ATSI_utilitypv_class1_moderate_0_2_1,36,0,1,1,0.0,2.170946753e6,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_ATSI,1,3051.757504,0.0,1,1
PJM_ATSI_utilitypv_class1_moderate_0_2_2,36,0,1,1,0.0,2.076409046e6,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_ATSI,2,6652.46458,0.0,1,1
PJM_ATSI_utilitypv_class1_moderate_0_2_3,36,0,1,1,0.0,536817.661,0,35798.88427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_ATSI,3,9510.407669,0.0,1,1
PJM_ATSI_landbasedwind_class4_moderate_1,36,0,1,1,0.0,157137.5919,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_ATSI,1,4687.666877,0.0,1,1
PJM_ATSI_landbasedwind_class4_moderate_2,36,0,1,1,0.0,95348.19808,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_ATSI,2,6270.9992,0.0,1,1
PJM_Dom_offshorewind_class10_moderate_floating_0_1,37,0,1,1,0.0,11436.0,0,281826.409,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,PJM_Dom,1,0.0,0.0,1,1
PJM_Dom_utilitypv_class1_moderate_0_2_1,37,0,1,1,0.0,2.910413631e6,0,35689.29585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_Dom,1,2645.889067,0.0,1,1
PJM_Dom_utilitypv_class1_moderate_0_2_2,37,0,1,1,0.0,3.233468363e6,0,35689.29585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_Dom,2,6831.566993,0.0,1,1
PJM_Dom_utilitypv_class1_moderate_0_2_3,37,0,1,1,0.0,1.341063901e6,0,35689.29585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_Dom,3,12495.75235,0.0,1,1
PJM_Dom_landbasedwind_class4_moderate_1,37,0,1,1,0.0,252336.7641,0,81818.12726,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_Dom,1,5834.123761,0.0,1,1
PJM_Dom_landbasedwind_class4_moderate_2,37,0,1,1,0.0,140878.6304,0,81818.12726,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_Dom,2,7180.896498,0.0,1,1
PJM_Dom_landbasedwind_class4_moderate_3,37,0,1,1,0.0,33130.44369,0,81818.12726,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_Dom,3,5115.367864,0.0,1,1
PJM_PENE_utilitypv_class1_moderate_0_2_1,38,0,1,1,0.0,473558.2461,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_PENE,1,3892.268692,0.0,1,1
PJM_PENE_utilitypv_class1_moderate_0_2_2,38,0,1,1,0.0,416873.1017,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_PENE,2,8514.181447,0.0,1,1
PJM_PENE_utilitypv_class1_moderate_0_2_3,38,0,1,1,0.0,246556.614,0,37917.59375,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,PJM_PENE,3,12282.09183,0.0,1,1
PJM_PENE_landbasedwind_class4_moderate_1,38,0,1,1,0.0,27856.03299,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_PENE,1,6959.676369,0.0,1,1
PJM_PENE_landbasedwind_class4_moderate_2,38,0,1,1,0.0,29887.78989,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_PENE,2,7810.836747,0.0,1,1
PJM_PENE_landbasedwind_class4_moderate_3,38,0,1,1,0.0,6854.34509,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,PJM_PENE,3,7221.677672,0.0,1,1
S_VACA_offshorewind_class10_moderate_floating_0_1,39,0,1,1,0.0,10240.0,0,250086.1646,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,S_VACA,1,0.0,0.0,1,1
S_VACA_utilitypv_class1_moderate_0_2_1,39,0,1,1,0.0,1.739711973e7,0,36419.88532,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_VACA,1,2615.064339,0.0,1,1
S_VACA_utilitypv_class1_moderate_0_2_2,39,0,1,1,0.0,1.936436603e7,0,36419.88532,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_VACA,2,5360.649976,0.0,1,1
S_VACA_utilitypv_class1_moderate_0_2_3,39,0,1,1,0.0,1.600134282e6,0,36419.88532,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_VACA,3,8502.26735,0.0,1,1
S_VACA_landbasedwind_class4_moderate_1,39,0,1,1,0.0,1.416303788e6,0,70706.25717,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,S_VACA,1,4235.59462,0.0,1,1
S_VACA_landbasedwind_class4_moderate_2,39,0,1,1,0.0,655406.1994,0,70706.25717,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,S_VACA,2,4305.778532,0.0,1,1
S_VACA_landbasedwind_class4_moderate_3,39,0,1,1,0.0,101660.6992,0,70706.25717,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,S_VACA,3,4093.021912,0.0,1,1
S_C_KY_utilitypv_class1_moderate_0_2_1,40,0,1,1,0.0,379273.9047,0,35177.88322,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_C_KY,1,4896.251228,0.0,1,1
S_C_KY_utilitypv_class1_moderate_0_2_2,40,0,1,1,0.0,389190.7753,0,35177.88322,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_C_KY,2,10133.83566,0.0,1,1
S_C_KY_utilitypv_class1_moderate_0_2_3,40,0,1,1,0.0,121880.4091,0,35177.88322,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_C_KY,3,15944.19867,0.0,1,1
S_C_KY_landbasedwind_class4_moderate_1,40,0,1,1,0.0,25159.75271,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,S_C_KY,1,6252.112722,0.0,1,1
S_C_KY_landbasedwind_class4_moderate_2,40,0,1,1,0.0,19339.62167,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,S_C_KY,2,10436.47682,0.0,1,1
S_D_AECI_utilitypv_class1_moderate_0_2_1,41,0,1,1,0.0,486841.5677,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_D_AECI,1,9569.705366,0.0,1,1
S_D_AECI_utilitypv_class1_moderate_0_2_2,41,0,1,1,0.0,593197.0576,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_D_AECI,2,15782.41319,0.0,1,1
S_D_AECI_utilitypv_class1_moderate_0_2_3,41,0,1,1,0.0,266119.4115,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,S_D_AECI,3,23514.73875,0.0,1,1
