Resource,Zone,Model,LDS,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
MIS_MO_nuclear_nuclear_moderate_0,11,1,0,1,0.0,-1.0,0,370750.417,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_MO,0,0.0,0.0,1,1
MIS_WUMS_naturalgas_ccccsavgcf_conservative_0,12,1,0,1,0.0,-1.0,0,169558.2493,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_WUMS,0,0.0,0.9,1,1
MIS_WUMS_naturalgas_ccavgcf_moderate_0,12,1,0,1,0.0,-1.0,0,91528.94315,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_WUMS,0,0.0,0.0,1,1
MIS_WUMS_naturalgas_ctavgcf_moderate_0,12,1,0,1,0.0,-1.0,0,77090.49211,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_WUMS,0,0.0,0.0,1,1
MIS_WUMS_nuclear_nuclear_moderate_0,12,1,0,1,0.0,-1.0,0,343671.2612,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_WUMS,0,0.0,0.0,1,1
MIS_MNWI_naturalgas_ccccsavgcf_conservative_0,13,1,0,1,0.0,-1.0,0,169558.2493,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_MNWI,0,0.0,0.9,1,1
MIS_MNWI_naturalgas_ccavgcf_moderate_0,13,1,0,1,0.0,-1.0,0,91528.94315,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_MNWI,0,0.0,0.0,1,1
MIS_MNWI_naturalgas_ctavgcf_moderate_0,13,1,0,1,0.0,-1.0,0,77090.49211,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_MNWI,0,0.0,0.0,1,1
MIS_MNWI_nuclear_nuclear_moderate_0,13,1,0,1,0.0,-1.0,0,343671.2612,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_MNWI,0,0.0,0.0,1,1
MIS_WOTA_naturalgas_ccccsavgcf_conservative_0,14,1,0,1,0.0,-1.0,0,159064.9588,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_WOTA,0,0.0,0.9,1,1
MIS_WOTA_naturalgas_ccavgcf_moderate_0,14,1,0,1,0.0,-1.0,0,80294.65802,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_WOTA,0,0.0,0.0,1,1
MIS_WOTA_naturalgas_ctavgcf_moderate_0,14,1,0,1,0.0,-1.0,0,66782.72386,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_WOTA,0,0.0,0.0,1,1
MIS_WOTA_nuclear_nuclear_moderate_0,14,1,0,1,0.0,-1.0,0,332973.3232,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_WOTA,0,0.0,0.0,1,1
MIS_AMSO_naturalgas_ccccsavgcf_conservative_0,15,1,0,1,0.0,-1.0,0,159064.9588,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_AMSO,0,0.0,0.9,1,1
MIS_AMSO_naturalgas_ccavgcf_moderate_0,15,1,0,1,0.0,-1.0,0,80294.65802,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_AMSO,0,0.0,0.0,1,1
MIS_AMSO_naturalgas_ctavgcf_moderate_0,15,1,0,1,0.0,-1.0,0,66782.72386,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_AMSO,0,0.0,0.0,1,1
MIS_AMSO_nuclear_nuclear_moderate_0,15,1,0,1,0.0,-1.0,0,332973.3232,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_AMSO,0,0.0,0.0,1,1
MIS_AR_naturalgas_ccccsavgcf_conservative_0,16,1,0,1,0.0,-1.0,0,159064.9588,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_AR,0,0.0,0.9,1,1
MIS_AR_naturalgas_ccavgcf_moderate_0,16,1,0,1,0.0,-1.0,0,80294.65802,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_AR,0,0.0,0.0,1,1
MIS_AR_naturalgas_ctavgcf_moderate_0,16,1,0,1,0.0,-1.0,0,66782.72386,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_AR,0,0.0,0.0,1,1
MIS_AR_nuclear_nuclear_moderate_0,16,1,0,1,0.0,-1.0,0,332973.3232,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_AR,0,0.0,0.0,1,1
MIS_D_MS_naturalgas_ccccsavgcf_conservative_0,17,1,0,1,0.0,-1.0,0,159064.9588,65100.0,5.73,7.159,east_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_D_MS,0,0.0,0.9,1,1
MIS_D_MS_naturalgas_ccavgcf_moderate_0,17,1,0,1,0.0,-1.0,0,80294.65802,27300.0,1.74,6.363,east_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_D_MS,0,0.0,0.0,1,1
MIS_D_MS_naturalgas_ctavgcf_moderate_0,17,1,0,1,0.0,-1.0,0,66782.72386,20900.0,4.94,9.717,east_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_D_MS,0,0.0,0.0,1,1
MIS_D_MS_nuclear_nuclear_moderate_0,17,1,0,1,0.0,-1.0,0,332973.3232,144972.332,2.351778656,10.455,east_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_D_MS,0,0.0,0.0,1,1
MIS_LA_naturalgas_ccccsavgcf_conservative_0,18,1,0,1,0.0,-1.0,0,159064.9588,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_LA,0,0.0,0.9,1,1
MIS_LA_naturalgas_ccavgcf_moderate_0,18,1,0,1,0.0,-1.0,0,80294.65802,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_LA,0,0.0,0.0,1,1
MIS_LA_naturalgas_ctavgcf_moderate_0,18,1,0,1,0.0,-1.0,0,66782.72386,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_LA,0,0.0,0.0,1,1
MIS_LA_nuclear_nuclear_moderate_0,18,1,0,1,0.0,-1.0,0,332973.3232,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_LA,0,0.0,0.0,1,1
NENG_CT_naturalgas_ccccsavgcf_conservative_0,19,1,0,1,0.0,-1.0,0,176886.8966,65100.0,5.73,7.159,new_england_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NENG_CT,0,0.0,0.9,1,1
NENG_CT_naturalgas_ccavgcf_moderate_0,19,1,0,1,0.0,-1.0,0,103285.7532,27300.0,1.74,6.363,new_england_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NENG_CT,0,0.0,0.0,1,1
NENG_CT_naturalgas_ctavgcf_moderate_0,19,1,0,1,0.0,-1.0,0,81881.42665,20900.0,4.94,9.717,new_england_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NENG_CT,0,0.0,0.0,1,1
NENG_CT_nuclear_nuclear_moderate_0,19,1,0,1,0.0,-1.0,0,378773.8706,144972.332,2.351778656,10.455,new_england_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NENG_CT,0,0.0,0.0,1,1
NENGREST_naturalgas_ccccsavgcf_conservative_0,20,1,0,1,0.0,-1.0,0,176886.8966,65100.0,5.73,7.159,new_england_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NENGREST,0,0.0,0.9,1,1
NENGREST_naturalgas_ccavgcf_moderate_0,20,1,0,1,0.0,-1.0,0,103285.7532,27300.0,1.74,6.363,new_england_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NENGREST,0,0.0,0.0,1,1
NENGREST_naturalgas_ctavgcf_moderate_0,20,1,0,1,0.0,-1.0,0,81881.42665,20900.0,4.94,9.717,new_england_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NENGREST,0,0.0,0.0,1,1
NENGREST_nuclear_nuclear_moderate_0,20,1,0,1,0.0,-1.0,0,378773.8706,144972.332,2.351778656,10.455,new_england_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NENGREST,0,0.0,0.0,1,1
NENG_ME_naturalgas_ccccsavgcf_conservative_0,21,1,0,1,0.0,-1.0,0,176886.8966,65100.0,5.73,7.159,new_england_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NENG_ME,0,0.0,0.9,1,1
NENG_ME_naturalgas_ccavgcf_moderate_0,21,1,0,1,0.0,-1.0,0,103285.7532,27300.0,1.74,6.363,new_england_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NENG_ME,0,0.0,0.0,1,1
NENG_ME_naturalgas_ctavgcf_moderate_0,21,1,0,1,0.0,-1.0,0,81881.42665,20900.0,4.94,9.717,new_england_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NENG_ME,0,0.0,0.0,1,1
NENG_ME_nuclear_nuclear_moderate_0,21,1,0,1,0.0,-1.0,0,378773.8706,144972.332,2.351778656,10.455,new_england_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NENG_ME,0,0.0,0.0,1,1
NY_Z_C&E_naturalgas_ccccsavgcf_conservative_0,22,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_C&E,0,0.0,0.9,1,1
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,22,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_C&E,0,0.0,0.0,1,1
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,22,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_C&E,0,0.0,0.0,1,1
NY_Z_C&E_nuclear_nuclear_moderate_0,22,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_C&E,0,0.0,0.0,1,1
NY_Z_F_naturalgas_ccccsavgcf_conservative_0,23,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_F,0,0.0,0.9,1,1
NY_Z_F_naturalgas_ccavgcf_moderate_0,23,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_F,0,0.0,0.0,1,1
NY_Z_F_naturalgas_ctavgcf_moderate_0,23,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_F,0,0.0,0.0,1,1
NY_Z_F_nuclear_nuclear_moderate_0,23,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_F,0,0.0,0.0,1,1
NY_Z_G-I_naturalgas_ccccsavgcf_conservative_0,24,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_G-I,0,0.0,0.9,1,1
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,24,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_G-I,0,0.0,0.0,1,1
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,24,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_G-I,0,0.0,0.0,1,1
NY_Z_G-I_nuclear_nuclear_moderate_0,24,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_G-I,0,0.0,0.0,1,1
NY_Z_J_naturalgas_ccccsavgcf_conservative_0,25,1,0,1,0.0,-1.0,0,200371.88,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_J,0,0.0,0.9,1,1
NY_Z_J_naturalgas_ccavgcf_moderate_0,25,1,0,1,0.0,-1.0,0,141430.0701,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_J,0,0.0,0.0,1,1
NY_Z_J_naturalgas_ctavgcf_moderate_0,25,1,0,1,0.0,-1.0,0,105690.9195,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_J,0,0.0,0.0,1,1
NY_Z_J_nuclear_nuclear_moderate_0,25,1,0,1,0.0,-1.0,0,458674.0957,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_J,0,0.0,0.0,1,1
NY_Z_K_naturalgas_ccccsavgcf_conservative_0,26,1,0,1,0.0,-1.0,0,200371.88,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_K,0,0.0,0.9,1,1
NY_Z_K_naturalgas_ccavgcf_moderate_0,26,1,0,1,0.0,-1.0,0,141430.0701,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_K,0,0.0,0.0,1,1
NY_Z_K_naturalgas_ctavgcf_moderate_0,26,1,0,1,0.0,-1.0,0,105690.9195,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_K,0,0.0,0.0,1,1
NY_Z_K_nuclear_nuclear_moderate_0,26,1,0,1,0.0,-1.0,0,458674.0957,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_K,0,0.0,0.0,1,1
NY_Z_A_naturalgas_ccccsavgcf_conservative_0,27,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_A,0,0.0,0.9,1,1
NY_Z_A_naturalgas_ccavgcf_moderate_0,27,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_A,0,0.0,0.0,1,1
NY_Z_A_naturalgas_ctavgcf_moderate_0,27,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_A,0,0.0,0.0,1,1
NY_Z_A_nuclear_nuclear_moderate_0,27,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_A,0,0.0,0.0,1,1
NY_Z_B_naturalgas_ccccsavgcf_conservative_0,28,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_B,0,0.0,0.9,1,1
NY_Z_B_naturalgas_ccavgcf_moderate_0,28,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_B,0,0.0,0.0,1,1
NY_Z_B_naturalgas_ctavgcf_moderate_0,28,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_B,0,0.0,0.0,1,1
NY_Z_B_nuclear_nuclear_moderate_0,28,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_B,0,0.0,0.0,1,1
NY_Z_D_naturalgas_ccccsavgcf_conservative_0,29,1,0,1,0.0,-1.0,0,172889.4526,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,NY_Z_D,0,0.0,0.9,1,1
NY_Z_D_naturalgas_ccavgcf_moderate_0,29,1,0,1,0.0,-1.0,0,101544.0035,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,NY_Z_D,0,0.0,0.0,1,1
NY_Z_D_naturalgas_ctavgcf_moderate_0,29,1,0,1,0.0,-1.0,0,78905.24004,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,NY_Z_D,0,0.0,0.0,1,1
NY_Z_D_nuclear_nuclear_moderate_0,29,1,0,1,0.0,-1.0,0,353366.2676,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,NY_Z_D,0,0.0,0.0,1,1
PJM_WMAC_naturalgas_ccccsavgcf_conservative_0,30,1,0,1,0.0,-1.0,0,175387.8551,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_WMAC,0,0.0,0.9,1,1
PJM_WMAC_naturalgas_ccavgcf_moderate_0,30,1,0,1,0.0,-1.0,0,103808.278,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_WMAC,0,0.0,0.0,1,1
PJM_WMAC_naturalgas_ctavgcf_moderate_0,30,1,0,1,0.0,-1.0,0,81518.47706,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_WMAC,0,0.0,0.0,1,1
PJM_WMAC_nuclear_nuclear_moderate_0,30,1,0,1,0.0,-1.0,0,370081.7959,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_WMAC,0,0.0,0.0,1,1
PJM_EMAC_naturalgas_ccccsavgcf_conservative_0,31,1,0,1,0.0,-1.0,0,175387.8551,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_EMAC,0,0.0,0.9,1,1
PJM_EMAC_naturalgas_ccavgcf_moderate_0,31,1,0,1,0.0,-1.0,0,103808.278,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_EMAC,0,0.0,0.0,1,1
PJM_EMAC_naturalgas_ctavgcf_moderate_0,31,1,0,1,0.0,-1.0,0,81518.47706,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_EMAC,0,0.0,0.0,1,1
PJM_EMAC_nuclear_nuclear_moderate_0,31,1,0,1,0.0,-1.0,0,370081.7959,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_EMAC,0,0.0,0.0,1,1
