elec_demand_SE,elec_demand_MIDAT,elec_demand_NE
149505.0,92408.0,53950.0
151826.0,92222.0,54184.0
156429.0,97387.0,57022.0
152975.0,93614.0,54459.0
141990.0,87012.0,50210.0
128164.0,78277.0,44757.0
114389.0,70686.0,39886.0
101254.0,63116.0,34811.0
90386.0,57437.0,29031.0
84420.0,54414.0,27200.0
82077.0,54398.0,26984.0
81198.0,53886.0,26641.0
83043.0,56414.0,27842.0
90093.0,62649.0,30832.0
111020.0,82098.0,41462.0
134752.0,97102.0,49920.0
144795.0,98500.0,50652.0
144814.0,95753.0,49239.0
147824.0,97788.0,50552.0
154193.0,101316.0,52619.0
159229.0,102582.0,53376.0
161591.0,102299.0,53253.0
165104.0,103848.0,54285.0
173614.0,109592.0,57724.0
186295.0,117144.0,62271.0
199680.0,124446.0,66754.0
191808.0,114898.0,61549.0
166596.0,98344.0,52332.0
148177.0,90362.0,47742.0
134902.0,82782.0,43334.0
120761.0,74040.0,38311.0
105836.0,64659.0,32965.0
93107.0,57951.0,29335.0
86056.0,54956.0,27529.0
83677.0,54900.0,27333.0
82789.0,54360.0,27028.0
84762.0,56880.0,28323.0
91832.0,63289.0,31664.0
113293.0,83293.0,43008.0
137363.0,98599.0,51561.0
147021.0,99350.0,51679.0
147008.0,96578.0,50027.0
150197.0,98655.0,51354.0
156515.0,102257.0,53316.0
161598.0,103462.0,53920.0
164039.0,103050.0,53636.0
167624.0,104601.0,54556.0
176321.0,110366.0,57911.0
189506.0,117977.0,62416.0
203218.0,125273.0,66948.0
194206.0,115597.0,61625.0
168329.0,99014.0,52376.0
149735.0,91060.0,47847.0
136012.0,82963.0,43081.0
121556.0,74101.0,38009.0
106797.0,64764.0,32723.0
93925.0,58407.0,29215.0
86491.0,55473.0,27506.0
84010.0,55551.0,27400.0
82914.0,55096.0,27157.0
84627.0,57662.0,28493.0
91762.0,64021.0,31868.0
112883.0,84545.0,43510.0
137953.0,99603.0,51990.0
147840.0,99966.0,51732.0
148087.0,96832.0,49616.0
151884.0,98887.0,50626.0
158862.0,102273.0,52253.0
164402.0,103496.0,52718.0
167300.0,103246.0,52344.0
171275.0,104972.0,53294.0
180322.0,110857.0,56804.0
193702.0,118640.0,61708.0
207417.0,126232.0,66559.0
198233.0,116301.0,61336.0
171849.0,99587.0,52189.0
152935.0,91683.0,47848.0
138883.0,83413.0,42919.0
123841.0,74539.0,37912.0
108539.0,65186.0,32710.0
95191.0,58508.0,29190.0
87774.0,55416.0,27505.0
84983.0,55371.0,27412.0
83639.0,54817.0,27207.0
85123.0,57384.0,28643.0
92142.0,63848.0,32090.0
112943.0,84060.0,43720.0
138711.0,99401.0,51850.0
149039.0,100265.0,51799.0
149594.0,97578.0,49956.0
153712.0,99910.0,51178.0
161129.0,103629.0,52924.0
167013.0,105062.0,53509.0
170273.0,104937.0,53270.0
174495.0,106654.0,54272.0
183610.0,112521.0,57730.0
196870.0,120201.0,62406.0
210383.0,127537.0,67018.0
200959.0,117416.0,61673.0
174153.0,100504.0,52392.0
154616.0,92317.0,47918.0
140276.0,83965.0,43133.0
124863.0,74899.0,38114.0
109139.0,65431.0,32865.0
94553.0,58654.0,29454.0
86637.0,55390.0,27555.0
83952.0,55288.0,27348.0
82770.0,54626.0,27034.0
84282.0,57002.0,28374.0
91294.0,63357.0,31791.0
112177.0,83271.0,43106.0
137372.0,99193.0,51781.0
146960.0,100141.0,52125.0
147062.0,97469.0,50763.0
150155.0,99676.0,52227.0
156797.0,103430.0,54428.0
162059.0,104836.0,55310.0
164696.0,104646.0,55300.0
168143.0,106248.0,56495.0
176651.0,111925.0,60083.0
189180.0,119552.0,64905.0
201902.0,126791.0,69380.0
192914.0,116730.0,63719.0
166428.0,99543.0,53862.0
147915.0,91484.0,48937.0
134587.0,83419.0,43991.0
120391.0,74454.0,38704.0
105610.0,64935.0,33166.0
88325.0,54118.0,28554.0
76866.0,49662.0,25822.0
71777.0,47882.0,24880.0
68921.0,46675.0,24195.0
67344.0,46297.0,23922.0
69597.0,49090.0,25492.0
76276.0,55664.0,29092.0
86423.0,62239.0,33216.0
100758.0,72432.0,39389.0
113840.0,78509.0,43024.0
123917.0,82964.0,45569.0
131155.0,85007.0,46781.0
137534.0,87322.0,48130.0
139754.0,85608.0,47080.0
140983.0,85845.0,47246.0
143984.0,88003.0,48577.0
148165.0,90109.0,49978.0
149618.0,90234.0,50302.0
153366.0,95377.0,53218.0
150040.0,91843.0,51307.0
139801.0,85624.0,47800.0
126528.0,77167.0,42823.0
113347.0,69934.0,38441.0
100845.0,62698.0,33917.0
86228.0,53979.0,28677.0
76308.0,49740.0,26093.0
71275.0,48143.0,25306.0
68562.0,47175.0,24761.0
67066.0,47035.0,24610.0
69275.0,49617.0,26073.0
75680.0,55686.0,29127.0
85226.0,61239.0,32652.0
99739.0,71572.0,38964.0
112816.0,77708.0,42606.0
122978.0,82272.0,45137.0
130366.0,84152.0,46266.0
137131.0,86630.0,47637.0
139818.0,85078.0,46708.0
141206.0,85441.0,46920.0
144558.0,87849.0,48349.0
148791.0,90136.0,49890.0
150340.0,90455.0,50290.0
154552.0,95865.0,53392.0
151490.0,92335.0,51449.0
140888.0,85814.0,47799.0
127348.0,77288.0,42770.0
113929.0,70008.0,38369.0
101237.0,62784.0,33789.0
90292.0,57803.0,29029.0
84071.0,55153.0,27421.0
81700.0,55468.0,27453.0
80771.0,55327.0,27433.0
82617.0,58225.0,29021.0
89712.0,64887.0,32697.0
110897.0,86207.0,44697.0
135837.0,100442.0,52811.0
145197.0,100260.0,52365.0
145058.0,96817.0,50052.0
148010.0,98902.0,51056.0
154851.0,101961.0,52499.0
160504.0,103155.0,52939.0
163625.0,102805.0,52550.0
167886.0,104504.0,53463.0
176644.0,110358.0,56914.0
189712.0,118067.0,61703.0
203361.0,125800.0,66536.0
195309.0,115991.0,61310.0
169090.0,99259.0,52269.0
149671.0,91383.0,47971.0
135504.0,83084.0,42936.0
120918.0,74237.0,37886.0
105617.0,65092.0,32744.0
92357.0,58613.0,29281.0
84721.0,55903.0,27664.0
82338.0,56205.0,27720.0
81322.0,56080.0,27715.0
83103.0,58950.0,29298.0
90189.0,65642.0,32949.0
111155.0,86887.0,45026.0
136421.0,100997.0,52957.0
145966.0,100851.0,52433.0
145797.0,97328.0,50019.0
148471.0,99383.0,50909.0
155158.0,102321.0,52293.0
160408.0,103428.0,52709.0
162873.0,103049.0,52317.0
166513.0,104658.0,53255.0
175122.0,110510.0,56729.0
188304.0,118327.0,61582.0
202046.0,126139.0,66516.0
193848.0,116153.0,61340.0
167739.0,99455.0,52282.0
149044.0,91689.0,48032.0
135031.0,83320.0,42942.0
120552.0,74458.0,37926.0
105674.0,65351.0,32781.0
93478.0,59004.0,29340.0
86931.0,56360.0,27762.0
85317.0,56763.0,27887.0
85133.0,56636.0,27930.0
87636.0,59493.0,29518.0
95682.0,66158.0,33308.0
118041.0,87583.0,45537.0
142643.0,101575.0,53275.0
151374.0,101312.0,52806.0
150209.0,97703.0,50436.0
152468.0,99664.0,51376.0
157746.0,102356.0,52780.0
161009.0,103284.0,53238.0
162417.0,102755.0,52882.0
164819.0,104339.0,53822.0
172614.0,110252.0,57338.0
185109.0,118179.0,62243.0
198300.0,126097.0,66968.0
190030.0,116039.0,61620.0
164497.0,99427.0,52443.0
146486.0,91728.0,48125.0
133233.0,83459.0,43093.0
119404.0,74741.0,38045.0
105975.0,65675.0,32858.0
92786.0,59851.0,29243.0
88124.0,57459.0,27555.0
88383.0,58090.0,27565.0
89752.0,58294.0,27493.0
93874.0,61605.0,29135.0
102628.0,68569.0,32752.0
126942.0,90339.0,44628.0
148804.0,103957.0,52458.0
153810.0,103369.0,52153.0
149181.0,99164.0,50142.0
148569.0,100959.0,51218.0
150339.0,102815.0,52844.0
151602.0,103435.0,53329.0
151332.0,102499.0,52976.0
152503.0,103867.0,53854.0
159897.0,109652.0,57262.0
171933.0,117439.0,61969.0
185448.0,125693.0,66683.0
178397.0,115770.0,61439.0
154367.0,99555.0,52189.0
138273.0,92191.0,47761.0
126038.0,83638.0,42921.0
114148.0,75314.0,37850.0
102878.0,66775.0,32629.0
94953.0,61823.0,29184.0
92301.0,59921.0,27536.0
93728.0,60932.0,27557.0
95964.0,61343.0,27513.0
100654.0,64845.0,29063.0
109464.0,71945.0,32693.0
134828.0,94318.0,44793.0
154147.0,107178.0,52953.0
156551.0,105638.0,52417.0
149713.0,100435.0,49976.0
148458.0,101837.0,50875.0
148935.0,102936.0,52163.0
149535.0,103249.0,52532.0
148519.0,102045.0,52043.0
149279.0,103344.0,52932.0
156262.0,109165.0,56440.0
167934.0,117093.0,61392.0
181085.0,125564.0,66430.0
173870.0,115419.0,61172.0
150777.0,99226.0,52143.0
135165.0,92070.0,48059.0
123880.0,83444.0,42902.0
112704.0,75240.0,38017.0
101917.0,66931.0,32998.0
90044.0,57936.0,29279.0
82852.0,54696.0,26908.0
81445.0,54244.0,26378.0
81832.0,54335.0,26172.0
83082.0,55276.0,26417.0
87132.0,59198.0,28390.0
97456.0,67059.0,32630.0
101136.0,70103.0,35361.0
108972.0,78924.0,41088.0
116526.0,83414.0,44270.0
123281.0,87448.0,46761.0
125672.0,87451.0,47279.0
128906.0,89134.0,48437.0
128741.0,86744.0,47269.0
128401.0,86554.0,47385.0
130897.0,88665.0,48706.0
135035.0,90948.0,50182.0
136780.0,91617.0,50636.0
141141.0,96196.0,53422.0
139175.0,92795.0,51552.0
130512.0,86782.0,48120.0
119043.0,78821.0,43274.0
107900.0,72023.0,38946.0
97752.0,65829.0,34705.0
86828.0,57594.0,29969.0
80124.0,54468.0,27704.0
78127.0,54010.0,27329.0
78015.0,54025.0,27275.0
78818.0,54717.0,27533.0
82143.0,57887.0,29156.0
90575.0,64363.0,32503.0
95200.0,67555.0,35118.0
105029.0,77003.0,41187.0
114065.0,81785.0,44448.0
121462.0,85741.0,46815.0
125415.0,86068.0,47272.0
129690.0,87935.0,48338.0
130409.0,85785.0,47151.0
130693.0,85707.0,47273.0
133636.0,88022.0,48691.0
138016.0,90582.0,50228.0
139776.0,91502.0,50901.0
144321.0,96398.0,53882.0
142108.0,92868.0,51869.0
132764.0,86556.0,48223.0
120436.0,78353.0,43239.0
108458.0,71555.0,39044.0
97496.0,65082.0,34834.0
88181.0,60069.0,30449.0
84227.0,58573.0,29284.0
84152.0,60012.0,29783.0
85501.0,60951.0,30186.0
89675.0,64691.0,32105.0
98121.0,72424.0,36236.0
121717.0,95148.0,49293.0
141693.0,106889.0,56645.0
146787.0,105071.0,55196.0
142984.0,99664.0,51996.0
143226.0,101079.0,52712.0
147279.0,102290.0,53394.0
150760.0,102742.0,53546.0
152015.0,101833.0,52922.0
154514.0,103107.0,53724.0
162433.0,108931.0,57237.0
174704.0,116904.0,62233.0
187707.0,125184.0,67455.0
180427.0,115296.0,62158.0
156250.0,99073.0,53231.0
139021.0,91771.0,49186.0
126439.0,83165.0,43512.0
113417.0,74683.0,38540.0
99991.0,66065.0,33705.0
88349.0,59454.0,30349.0
82545.0,57361.0,29094.0
81664.0,58350.0,29543.0
82160.0,58928.0,29860.0
85582.0,62553.0,31715.0
93525.0,70018.0,35678.0
116296.0,92224.0,48496.0
137423.0,104192.0,55886.0
143965.0,102957.0,54556.0
141476.0,98142.0,51519.0
142611.0,99565.0,52257.0
147501.0,101306.0,53128.0
151340.0,101928.0,53359.0
152667.0,101233.0,52752.0
155271.0,102695.0,53555.0
163212.0,108501.0,57055.0
175421.0,116435.0,62079.0
188288.0,124607.0,67323.0
181072.0,114946.0,62044.0
156947.0,98639.0,53107.0
139608.0,91201.0,49051.0
126960.0,82696.0,43483.0
113849.0,74003.0,38515.0
100258.0,65068.0,33653.0
88886.0,58739.0,30850.0
83025.0,56362.0,29705.0
81726.0,57084.0,30125.0
81802.0,57396.0,30504.0
84718.0,60898.0,32543.0
92345.0,67910.0,36562.0
114575.0,89830.0,49663.0
136521.0,102380.0,57353.0
143967.0,101573.0,56283.0
142048.0,97372.0,53237.0
143744.0,99079.0,54034.0
149182.0,101188.0,54602.0
153424.0,101979.0,54858.0
154774.0,101366.0,54204.0
157558.0,102830.0,55043.0
165646.0,108705.0,58657.0
177975.0,116651.0,63685.0
190677.0,124737.0,69058.0
183065.0,114926.0,63418.0
158866.0,98521.0,54572.0
141213.0,91016.0,50615.0
128575.0,82585.0,44575.0
115237.0,73873.0,39692.0
101363.0,64931.0,35099.0
89589.0,59204.0,32942.0
83245.0,56751.0,31937.0
81628.0,57323.0,32423.0
81484.0,57542.0,32793.0
84096.0,60822.0,34764.0
91619.0,67787.0,38664.0
113460.0,89669.0,51831.0
136383.0,103253.0,59824.0
144141.0,102705.0,58928.0
142759.0,98776.0,56082.0
144764.0,100684.0,56952.0
150547.0,102704.0,57400.0
154848.0,103519.0,57826.0
156477.0,102746.0,57224.0
159343.0,104341.0,58078.0
167478.0,110287.0,61840.0
179919.0,118214.0,66940.0
193155.0,126531.0,72458.0
185893.0,116624.0,66417.0
161255.0,100474.0,57570.0
143255.0,93206.0,53667.0
130396.0,84384.0,47239.0
116907.0,76091.0,42471.0
102948.0,67736.0,38038.0
91837.0,66420.0,37594.0
86100.0,65320.0,36906.0
85096.0,67103.0,37564.0
85461.0,68531.0,38303.0
88547.0,72956.0,40415.0
96586.0,81198.0,44760.0
119365.0,105496.0,58736.0
142707.0,118810.0,66835.0
150401.0,117144.0,65567.0
148406.0,111283.0,61851.0
149831.0,112774.0,62504.0
153920.0,112076.0,62161.0
156972.0,112340.0,62573.0
157620.0,110294.0,61838.0
159713.0,111319.0,62394.0
167566.0,117425.0,66188.0
179883.0,125413.0,71302.0
193103.0,134983.0,77234.0
185327.0,123148.0,70565.0
160627.0,107605.0,61842.0
143758.0,101566.0,58061.0
131301.0,91590.0,50780.0
118622.0,84595.0,46440.0
106040.0,77599.0,42301.0
93010.0,72146.0,40183.0
84502.0,69905.0,38566.0
81724.0,69735.0,38401.0
80905.0,70135.0,38329.0
81255.0,71176.0,38608.0
85067.0,75495.0,41239.0
94500.0,83684.0,45615.0
101990.0,85920.0,47263.0
113376.0,94574.0,52160.0
123732.0,98426.0,54608.0
131849.0,102569.0,57408.0
135294.0,100141.0,56224.0
138530.0,101185.0,57564.0
138157.0,97815.0,56035.0
137346.0,96849.0,55835.0
139594.0,98751.0,57242.0
143533.0,100791.0,58432.0
145616.0,102870.0,59756.0
149609.0,104999.0,60448.0
147081.0,101779.0,58598.0
137906.0,96174.0,54989.0
126169.0,89476.0,50918.0
115006.0,83633.0,46960.0
105339.0,78726.0,43665.0
95683.0,72404.0,39555.0
89575.0,70097.0,37978.0
87829.0,69689.0,37832.0
87774.0,69469.0,37668.0
88524.0,70084.0,37824.0
92165.0,72812.0,39254.0
101690.0,79331.0,42361.0
107049.0,82130.0,44100.0
116602.0,90842.0,49445.0
125962.0,94706.0,51925.0
132809.0,99000.0,54528.0
134476.0,96974.0,53430.0
136857.0,98190.0,54293.0
135644.0,95180.0,52665.0
134434.0,94375.0,52234.0
136524.0,96700.0,53594.0
140280.0,98890.0,54891.0
142788.0,101131.0,56502.0
147107.0,103952.0,58414.0
145136.0,99937.0,56302.0
136209.0,93847.0,52840.0
124978.0,86815.0,49021.0
114766.0,82104.0,45908.0
105995.0,77221.0,42709.0
101353.0,75119.0,40001.0
99434.0,74630.0,39409.0
100527.0,76395.0,40054.0
102196.0,77294.0,40366.0
106390.0,81435.0,42391.0
115279.0,89427.0,46691.0
142104.0,115481.0,61510.0
161638.0,126520.0,68222.0
164135.0,122417.0,65336.0
157231.0,114263.0,60659.0
156325.0,114413.0,61193.0
156971.0,112128.0,59888.0
158084.0,111150.0,59445.0
157445.0,108800.0,58016.0
158897.0,108958.0,58198.0
166473.0,114817.0,61841.0
178939.0,122841.0,66878.0
192704.0,132231.0,72961.0
184447.0,120667.0,66564.0
160158.0,104977.0,57858.0
143472.0,98533.0,54199.0
131140.0,88628.0,47508.0
119222.0,81808.0,43562.0
107715.0,75207.0,39848.0
98833.0,71091.0,36982.0
95623.0,70907.0,36474.0
95458.0,71185.0,36204.0
97541.0,72962.0,37099.0
101332.0,75792.0,38451.0
110332.0,84038.0,42979.0
136309.0,108990.0,57473.0
155775.0,120164.0,64801.0
158025.0,115837.0,62354.0
152709.0,109260.0,58706.0
152337.0,109338.0,59006.0
154302.0,108974.0,58792.0
155992.0,108336.0,58342.0
154999.0,105379.0,56558.0
155588.0,105606.0,56851.0
161260.0,110033.0,59695.0
172483.0,118124.0,64718.0
186518.0,128244.0,71229.0
180460.0,118745.0,65619.0
156743.0,101510.0,55769.0
139668.0,93952.0,51338.0
128225.0,85521.0,45574.0
116443.0,77860.0,41394.0
104891.0,71113.0,37587.0
96429.0,67127.0,34907.0
93082.0,66702.0,34357.0
92976.0,67107.0,34056.0
95163.0,69061.0,34933.0
99087.0,72054.0,36367.0
108117.0,80377.0,40800.0
133991.0,104650.0,54907.0
153152.0,115844.0,62389.0
155519.0,112228.0,60393.0
150596.0,106576.0,57125.0
150577.0,107213.0,57526.0
153087.0,107583.0,57710.0
155322.0,107182.0,57417.0
154598.0,104664.0,55760.0
155495.0,105060.0,56231.0
161282.0,109209.0,59084.0
172593.0,117317.0,64034.0
186581.0,127448.0,70377.0
180310.0,117892.0,65034.0
156531.0,100644.0,55054.0
139465.0,92960.0,50468.0
128003.0,84681.0,44872.0
116227.0,76882.0,40435.0
104550.0,69841.0,36421.0
94743.0,64715.0,33431.0
91225.0,64034.0,32804.0
90812.0,64368.0,32506.0
92803.0,66293.0,33382.0
96473.0,69301.0,34762.0
105260.0,77699.0,39185.0
130160.0,101538.0,52978.0
149985.0,112714.0,60333.0
153360.0,109439.0,58525.0
149003.0,104422.0,55713.0
149555.0,105343.0,56102.0
152669.0,106391.0,56764.0
155083.0,106304.0,56657.0
154615.0,103908.0,55077.0
155399.0,104420.0,55752.0
161236.0,108725.0,58620.0
172571.0,116760.0,63684.0
186462.0,126870.0,69898.0
180486.0,117360.0,64698.0
156600.0,100075.0,54733.0
139320.0,92325.0,50114.0
127751.0,84164.0,44606.0
115779.0,76139.0,39955.0
103927.0,68751.0,35864.0
94680.0,63634.0,33418.0
91122.0,62763.0,32919.0
90739.0,62988.0,32740.0
92703.0,64962.0,33787.0
96354.0,68059.0,35299.0
105232.0,76426.0,39828.0
130600.0,100271.0,53790.0
150906.0,111929.0,61723.0
154503.0,109286.0,60279.0
150249.0,104800.0,57742.0
150465.0,106120.0,58456.0
152847.0,106993.0,59000.0
154521.0,106921.0,59401.0
153489.0,104450.0,58214.0
153610.0,104826.0,58597.0
159004.0,109120.0,61272.0
169879.0,117038.0,66114.0
183532.0,127388.0,72503.0
177484.0,117756.0,66794.0
153455.0,100841.0,57244.0
136778.0,93552.0,53104.0
125932.0,85373.0,47177.0
114955.0,78115.0,42828.0
104217.0,71402.0,38959.0
91169.0,64909.0,37004.0
83335.0,61834.0,35011.0
81386.0,61201.0,34694.0
82077.0,62146.0,35277.0
83046.0,62736.0,35368.0
87009.0,67201.0,37990.0
97541.0,75552.0,42442.0
103097.0,79951.0,45518.0
111263.0,87398.0,50387.0
118531.0,91400.0,52933.0
124233.0,94425.0,54649.0
126165.0,93764.0,54476.0
127723.0,93375.0,54475.0
126726.0,91364.0,53206.0
127624.0,92547.0,53761.0
126025.0,89501.0,52007.0
129257.0,93316.0,54455.0
132857.0,96061.0,56480.0
135416.0,96727.0,56458.0
135217.0,96000.0,56166.0
126156.0,88303.0,51766.0
116716.0,84011.0,49275.0
106420.0,76798.0,44581.0
97381.0,72395.0,41497.0
89585.0,67579.0,37781.0
83892.0,64555.0,35797.0
80498.0,63604.0,35288.0
79021.0,64038.0,35531.0
79430.0,63813.0,35401.0
82239.0,66402.0,36881.0
90783.0,72798.0,40235.0
97163.0,77894.0,43557.0
106824.0,86202.0,48911.0
115467.0,90240.0,51641.0
121396.0,92905.0,53311.0
125124.0,92446.0,53200.0
128317.0,92219.0,52938.0
128912.0,90529.0,51859.0
130827.0,91616.0,52538.0
129686.0,88694.0,51001.0
133148.0,92632.0,53584.0
137176.0,95389.0,55738.0
140521.0,96510.0,55737.0
139442.0,95078.0,54656.0
129848.0,86885.0,49829.0
119244.0,82033.0,46863.0
107648.0,75085.0,42749.0
96848.0,69830.0,39416.0
89116.0,66962.0,34992.0
86200.0,66411.0,34451.0
85088.0,66640.0,34198.0
86277.0,68294.0,35086.0
89004.0,70363.0,36357.0
97463.0,78223.0,40658.0
122739.0,102941.0,54968.0
143287.0,114439.0,62103.0
147715.0,110843.0,59583.0
144133.0,105182.0,56159.0
144844.0,105786.0,56383.0
148962.0,106352.0,56646.0
152456.0,106145.0,56346.0
152639.0,103710.0,54807.0
153931.0,104192.0,55281.0
159904.0,108430.0,58019.0
170942.0,116301.0,63089.0
184759.0,126223.0,69533.0
179649.0,117219.0,64189.0
155745.0,99937.0,54164.0
138374.0,92306.0,49615.0
126838.0,84491.0,44398.0
114376.0,76333.0,39697.0
101406.0,68323.0,35335.0
90456.0,61755.0,31012.0
85454.0,60561.0,30084.0
83571.0,60375.0,29649.0
84045.0,61778.0,30380.0
86144.0,63878.0,31389.0
93944.0,71397.0,35550.0
118302.0,94778.0,48601.0
139410.0,106664.0,55590.0
145557.0,104342.0,53849.0
143495.0,100362.0,51529.0
145434.0,101780.0,52163.0
150273.0,103647.0,53690.0
154130.0,103817.0,53920.0
154359.0,101918.0,52877.0
155615.0,102479.0,53385.0
161416.0,106705.0,55995.0
172281.0,114430.0,60973.0
186048.0,124030.0,66983.0
180807.0,115382.0,62084.0
156817.0,98156.0,52169.0
139211.0,90550.0,47623.0
127600.0,83622.0,43144.0
115074.0,75398.0,38259.0
101925.0,67049.0,33384.0
90717.0,60851.0,29345.0
85345.0,59258.0,28065.0
83268.0,59021.0,27481.0
83563.0,60424.0,28128.0
85484.0,62612.0,29088.0
93019.0,70218.0,33110.0
117023.0,93714.0,46056.0
138760.0,106258.0,53121.0
145121.0,104146.0,52027.0
143480.0,100238.0,50225.0
145489.0,101465.0,51019.0
150340.0,103436.0,52685.0
153973.0,103899.0,53062.0
154030.0,101909.0,52131.0
155192.0,102416.0,52666.0
160922.0,106705.0,55310.0
171814.0,114660.0,60330.0
185589.0,124701.0,66334.0
180278.0,116023.0,61608.0
156219.0,99024.0,51809.0
138757.0,91574.0,47325.0
127310.0,84269.0,42954.0
115207.0,76510.0,38031.0
102419.0,68713.0,33069.0
92179.0,63166.0,29282.0
87792.0,62037.0,27908.0
86456.0,62147.0,27293.0
87611.0,63965.0,27927.0
90298.0,66452.0,28966.0
98738.0,74202.0,32792.0
124145.0,98558.0,45548.0
146792.0,111113.0,53044.0
152168.0,109194.0,52229.0
149201.0,105038.0,50623.0
150382.0,106507.0,51699.0
153935.0,107494.0,53396.0
156123.0,107750.0,53799.0
155354.0,105397.0,52818.0
155753.0,105903.0,53494.0
161519.0,110267.0,56307.0
172729.0,118189.0,61275.0
187273.0,128668.0,67076.0
181780.0,119253.0,62186.0
157315.0,102746.0,52524.0
141005.0,95930.0,48084.0
130313.0,87925.0,43515.0
119315.0,80628.0,38724.0
108812.0,73516.0,33989.0
101878.0,72211.0,32501.0
100063.0,71842.0,31691.0
101031.0,72208.0,31404.0
104073.0,74307.0,32684.0
108213.0,77293.0,34449.0
117050.0,84494.0,38401.0
143456.0,106358.0,50235.0
161905.0,117027.0,56782.0
165496.0,115918.0,56599.0
161797.0,111671.0,54705.0
161380.0,112731.0,55515.0
160529.0,112199.0,56300.0
159898.0,111472.0,56416.0
156465.0,108222.0,54915.0
154777.0,107891.0,55163.0
159323.0,111796.0,57779.0
169379.0,119053.0,62497.0
184418.0,129698.0,68725.0
178248.0,119400.0,63148.0
154626.0,101773.0,53106.0
138742.0,94426.0,48620.0
130483.0,90001.0,45510.0
122657.0,84242.0,41675.0
114222.0,77936.0,37798.0
104007.0,68749.0,34816.0
97882.0,65506.0,32625.0
96951.0,64692.0,32079.0
97870.0,65036.0,32397.0
98808.0,64782.0,32417.0
102865.0,68322.0,34693.0
114795.0,76203.0,39174.0
118699.0,80210.0,42216.0
124628.0,87023.0,46982.0
128694.0,89901.0,49399.0
132246.0,92425.0,51206.0
131754.0,92052.0,51378.0
131439.0,91568.0,51167.0
129269.0,89563.0,50030.0
129364.0,90768.0,51031.0
127263.0,87739.0,49434.0
130344.0,91822.0,52122.0
134485.0,94363.0,54050.0
137120.0,95533.0,54258.0
136299.0,94381.0,53457.0
127383.0,86305.0,48565.0
118209.0,81522.0,45630.0
108211.0,73610.0,40783.0
99760.0,68422.0,37400.0
91652.0,62600.0,33596.0
85324.0,59176.0,31382.0
83125.0,58306.0,30874.0
83505.0,58819.0,31103.0
84157.0,58605.0,30906.0
87123.0,61213.0,32303.0
96182.0,67654.0,35570.0
101148.0,72455.0,39036.0
110018.0,80513.0,44289.0
117381.0,84916.0,47177.0
122535.0,87489.0,48757.0
125096.0,88090.0,49389.0
128150.0,88249.0,49340.0
128622.0,87101.0,48578.0
130522.0,88795.0,49616.0
129378.0,85896.0,48123.0
132909.0,90192.0,51004.0
136955.0,92516.0,52646.0
140351.0,94610.0,53495.0
139263.0,93343.0,52503.0
129606.0,85015.0,47465.0
118984.0,79377.0,44079.0
107146.0,71257.0,39179.0
96014.0,65096.0,35203.0
87200.0,59495.0,30539.0
84276.0,57656.0,29556.0
82462.0,57024.0,29079.0
83284.0,58236.0,29781.0
85847.0,60296.0,30786.0
93987.0,67594.0,34903.0
119089.0,90419.0,48026.0
139199.0,102850.0,55061.0
145158.0,101326.0,53421.0
142923.0,98243.0,51238.0
143787.0,99671.0,51949.0
149305.0,102745.0,53542.0
153807.0,103470.0,53838.0
154598.0,101905.0,52819.0
156567.0,102734.0,53329.0
162831.0,106899.0,56008.0
174085.0,114551.0,61114.0
188110.0,123920.0,66959.0
183285.0,115420.0,62050.0
159125.0,97974.0,52132.0
141354.0,89978.0,47549.0
129178.0,83083.0,43153.0
116262.0,74621.0,38247.0
102455.0,65824.0,33289.0
91025.0,59173.0,29273.0
84246.0,56933.0,27916.0
81203.0,55824.0,27179.0
80698.0,56446.0,27672.0
81789.0,57741.0,28506.0
89052.0,64453.0,32399.0
112341.0,87206.0,45029.0
135780.0,101124.0,52429.0
144026.0,100016.0,51545.0
144143.0,97450.0,50000.0
146753.0,99370.0,50973.0
153411.0,102567.0,52971.0
158443.0,103413.0,53418.0
159805.0,101926.0,52524.0
161942.0,102844.0,53083.0
168381.0,107139.0,55736.0
179996.0,114947.0,60752.0
194396.0,124440.0,66483.0
188999.0,115878.0,61678.0
164010.0,98396.0,51801.0
145806.0,90490.0,47223.0
133624.0,83579.0,42996.0
119875.0,75092.0,38047.0
105474.0,66311.0,33069.0
93462.0,59670.0,29440.0
86454.0,57584.0,28115.0
82869.0,56715.0,27421.0
81931.0,57523.0,27990.0
82486.0,58979.0,29010.0
89696.0,65691.0,32985.0
112396.0,88737.0,45879.0
137493.0,102279.0,53885.0
147062.0,101056.0,52880.0
148038.0,98275.0,51071.0
151663.0,100303.0,52033.0
158918.0,102975.0,53708.0
164274.0,103577.0,54070.0
166209.0,101879.0,53025.0
169067.0,102764.0,53661.0
175681.0,107171.0,56530.0
187210.0,114999.0,61660.0
201356.0,124754.0,67570.0
195018.0,116161.0,62670.0
169122.0,99090.0,53183.0
150293.0,91527.0,48871.0
137568.0,84359.0,43913.0
123472.0,76122.0,39128.0
108535.0,67817.0,34480.0
94652.0,65107.0,32310.0
88713.0,64123.0,31444.0
86662.0,64222.0,31121.0
87042.0,66154.0,32143.0
88983.0,68769.0,33455.0
97205.0,76714.0,37728.0
121834.0,101347.0,51487.0
146686.0,115361.0,59266.0
153943.0,114041.0,58072.0
153544.0,110207.0,55790.0
155611.0,111965.0,56681.0
