MIDAT_conventional_hydroelectric_1,NE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1
0.168443527,0.4882418,0.230851207
0.168631701,0.488432372,0.230820938
0.168813787,0.488578081,0.230789678
0.169047075,0.488815116,0.230725606
0.1692422,0.488967586,0.230694346
0.169424331,0.489157783,0.230700997
0.169614171,0.489311132,0.230698402
0.169794592,0.489517362,0.230667142
0.170019166,0.489709241,0.230637179
0.170214291,0.489890833,0.230605919
0.170389426,0.490059547,0.230574659
0.170586262,0.490242126,0.230579707
0.170781387,0.490413013,0.230578715
0.17099997,0.490622358,0.230547455
0.171196761,0.490792223,0.230516194
0.171384935,0.490992068,0.230484628
0.171567066,0.491138799,0.230458468
0.171763902,0.491341352,0.230427208
0.171952031,0.491518009,0.230424918
0.172177566,0.491679987,0.230394956
0.17236745,0.491874923,0.23036339
0.172562575,0.492038545,0.230368743
0.172744662,0.492229117,0.230337483
0.172925832,0.492417755,0.230307521
0.173149656,0.4926176,0.230305231
0.173339541,0.492764331,0.230273665
0.173536332,0.492967531,0.230279019
0.173716752,0.493113615,0.230249056
0.173906637,0.493321371,0.230217796
0.174122403,0.49349636,0.230186536
0.174295828,0.493693317,0.230152426
0.174492664,0.493863557,0.23015778
0.174689499,0.494046136,0.23012652
0.174862969,0.494215496,0.23009526
0.17505976,0.494426368,0.230065297
0.175293048,0.494588968,0.230033731
0.175473468,0.49477766,0.230031442
0.17566159,0.494948547,0.230038093
0.17585143,0.495138097,0.230006833
0.17603185,0.495320492,0.229975573
0.176265138,0.495500652,0.229944006
0.176461974,0.495671668,0.229914044
0.17664235,0.495842554,0.229948368
0.176832234,0.496021974,0.229884296
0.177014365,0.496223773,0.229853036
0.177245943,0.496421609,0.229822768
0.177442734,0.496574079,0.229791508
0.177624865,0.496763629,0.229796861
0.177813039,0.496926898,0.22979587
0.178009874,0.49715378,0.229764609
0.17818501,0.497298843,0.229733043
0.178423538,0.497497326,0.229701783
0.17861166,0.497675313,0.229708434
0.178786839,0.497848619,0.229677174
0.17898192,0.498048785,0.229645914
0.179171805,0.498223113,0.229643319
0.179395629,0.49840901,0.229613356
0.179592464,0.49858167,0.229585898
0.179782304,0.498745292,0.229554638
0.179962725,0.498978792,0.229524676
0.180152609,0.499133775,0.229493109
0.18033474,0.49929675,0.22949082
0.180566273,0.499484081,0.229496173
0.180763109,0.499645038,0.229466211
0.180945239,0.499827992,0.229434951
0.181108941,0.500028804,0.229403385
0.181297018,0.500224093,0.229372125
0.181515602,0.500378089,0.229371133
0.181710727,0.500577933,0.229376486
0.181907562,0.500729381,0.22934492
0.182082698,0.50095779,0.229282146
0.182277823,0.501103875,0.229250886
0.182511111,0.501309083,0.229219626
0.182693241,0.501479323,0.22925395
0.182888322,0.50165365,0.229223682
0.183078207,0.501851268,0.229192421
0.183260338,0.502042134,0.229161161
0.183448512,0.502205755,0.229129901
0.183688706,0.502378415,0.229136553
0.183870837,0.50255504,0.229133957
0.184050297,0.50276792,0.229102697
0.184232428,0.502937785,0.229072734
0.184422268,0.503106498,0.229041474
0.184660797,0.503280826,0.229014016
0.184842928,0.503459964,0.22898245
0.185032812,0.503667666,0.228981458
0.185227937,0.503831287,0.228950198
0.185403072,0.504011212,0.228918938
0.185643311,0.504189845,0.228924291
0.185838437,0.504380417,0.228894023
0.186013616,0.504563317,0.228862763
0.186210407,0.504754535,0.228860473
0.186398582,0.504915631,0.228830511
0.186580712,0.505113092,0.228799251
0.186820951,0.505259177,0.228804298
0.187000367,0.505463399,0.228773038
0.187182498,0.505664551,0.228743076
0.187372382,0.505838878,0.228707975
0.187552803,0.506015503,0.228676714
0.187792998,0.506188163,0.228681762
0.187982882,0.506361058,0.2286518
0.188163302,0.506550071,0.228620539
0.188328714,0.506740268,0.228589279
0.188523795,0.506903243,0.228559317
0.18874933,0.507094109,0.228593335
0.188939214,0.507262447,0.228562075
0.189134339,0.507464411,0.228530815
0.189309475,0.507635297,0.228500852
0.18950631,0.507822968,0.228469592
0.189692721,0.507993855,0.22847464
0.189911304,0.508184426,0.228439538
0.190108096,0.5083658,0.228409576
0.19029627,0.508573556,0.228378316
0.1904784,0.508719641,0.228347056
0.190668285,0.508915576,0.228353401
0.190906769,0.509068925,0.228322141
0.1910889,0.509299342,0.228319852
0.191278784,0.509461296,0.228288591
0.191459205,0.509648627,0.228258629
0.191649045,0.509811602,0.228263677
0.191889284,0.509984908,0.228232416
0.192069704,0.510200731,0.228201156
0.192259589,0.510346816,0.228200165
0.19245638,0.510545299,0.228168904
0.192621135,0.510712991,0.228104526
0.192817971,0.510896592,0.228111178
0.19305821,0.511096758,0.228079918
0.193231635,0.511270064,0.228048658
0.19342847,0.51143778,0.228046062
0.193618355,0.511627999,0.2280161
0.193798775,0.5117906,0.228021453
0.19403897,0.51198691,0.227990193
0.194228854,0.512170831,0.227958933
0.194409275,0.512369655,0.227928664
0.194599159,0.512529389,0.227926375
0.194781246,0.512720607,0.227931729
0.194976371,0.51286567,0.227901766
0.195209659,0.51310909,0.227837694
0.195383076,0.513255175,0.227806128
0.195546733,0.513445372,0.227774868
0.195743569,0.513615612,0.22781049
0.195925699,0.513804951,0.22777923
0.196157277,0.513997476,0.22774797
0.196354068,0.514150826,0.227716403
0.196529248,0.514347783,0.227686441
0.196724373,0.514502119,0.227691795
0.196921208,0.514700602,0.227689505
0.197139747,0.514899241,0.227659543
0.197334873,0.515079812,0.227627977
0.197524757,0.515252706,0.227596716
0.197705177,0.515430483,0.227565456
0.197901969,0.515600348,0.227539296
0.198091853,0.515803955,0.227508036
0.198306963,0.515976849,0.22750544
0.198496847,0.516179403,0.22747418
0.198678934,0.516326134,0.227444218
0.198874059,0.516517352,0.227449571
0.199063943,0.516714617,0.227418311
0.199289478,0.516905835,0.227388043
0.199477608,0.51705192,0.227385753
0.199674443,0.51725512,0.227354493
0.199856574,0.517427368,0.227359847
0.200044748,0.51760896,0.227329884
0.200284943,0.517807224,0.227298318
0.200460122,0.517953309,0.227234246
0.200655247,0.518161065,0.227231957
0.200845132,0.518306128,0.227238608
0.201018504,0.518503085,0.227207348
0.201213629,0.518703251,0.227175782
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201446917,0.51888583,0.227145819
0.201520972,0.518941027,0.227182218
0.201593316,0.519059578,0.227220222
0.201691842,0.519152291,0.227225146
0.201780601,0.519218287,0.227262843
0.201854655,0.519311662,0.227300846
0.201951427,0.519403363,0.227309573
0.202025482,0.519479632,0.227310656
0.202099536,0.519581293,0.227380173
0.202202343,0.519673359,0.2273889
0.202269446,0.519744072,0.227389983
0.2023435,0.519823457,0.227427986
0.20248372,0.519940325,0.227465683
0.202572479,0.520036364,0.227507221
0.202646533,0.520095096,0.227508611
0.20274506,0.520193406,0.22754501
0.202817404,0.520278529,0.227553737
0.202930635,0.520367801,0.22759174
0.203004689,0.520426532,0.227625635
0.20306832,0.520555789,0.227634361
0.203166846,0.520620881,0.227672364
0.203255605,0.52068399,0.227710061
0.203329659,0.520817134,0.227680876
0.20341948,0.520888869,0.227751691
0.203493534,0.520953339,0.227789388
0.203582293,0.521068571,0.227790472
0.203722513,0.521140952,0.227799198
0.203796568,0.521244609,0.227837201
0.203870622,0.521343941,0.227906412
0.203973429,0.521402672,0.227878525
0.204047483,0.521503958,0.227916528
0.204121537,0.521596024,0.227954225
0.204220064,0.521669639,0.227962952
0.204292408,0.521765678,0.227997153
0.204381167,0.521837413,0.22803485
0.204479693,0.521929104,0.228042278
0.204545086,0.522017761,0.228080282
0.204619141,0.522097114,0.228081365
0.204732372,0.522219106,0.228151874
0.204797712,0.522291487,0.228160906
0.20491346,0.522350841,0.22816199
0.205011942,0.522480098,0.228199687
0.205100701,0.522552186,0.228207421
0.205173045,0.522618182,0.22827793
0.205271571,0.522740821,0.228279014
0.205345626,0.522811534,0.228288046
0.205457147,0.522876004,0.228325743
0.205531201,0.523001519,0.22836344
0.205605255,0.523073254,0.228368671
0.205688117,0.52313837,0.22840507
0.205775165,0.523260867,0.228442767
0.20584922,0.523325338,0.2284518
0.205947746,0.523434616,0.228452883
0.20602009,0.523501376,0.228523392
0.206152253,0.523594969,0.228561089
0.206250779,0.523688343,0.228533508
0.206323123,0.523760078,0.228569907
0.206397177,0.523859762,0.228607604
0.206510364,0.523949066,0.228649448
0.206575705,0.5240208,0.228650532
0.206648049,0.524113489,0.228688229
0.206739624,0.524209411,0.228697261
0.206813678,0.524282145,0.22873366
0.206900727,0.524381477,0.228767555
0.206999254,0.524475872,0.228776588
0.207073308,0.524540847,0.228814285
0.207147362,0.524662839,0.228851982
0.207258883,0.524744482,0.228853371
0.207376341,0.524803214,0.22889491
0.207441681,0.524896588,0.228931309
0.207538498,0.524995919,0.228932698
0.207627257,0.525061035,0.228941425
0.207725783,0.525164575,0.228979122
0.207798127,0.525256642,0.229049937
0.20786523,0.525328999,0.22902205
0.207978417,0.525423394,0.229059747
0.208052472,0.525534524,0.229096452
0.208124816,0.525619647,0.229105178
0.208223342,0.525691382,0.229139073
0.208303387,0.525776689,0.229176771
0.208375731,0.525872728,0.229214774
0.208474258,0.525962,0.2292235
0.208591715,0.526044793,0.229224583
0.208680474,0.526140715,0.229261289
0.208777291,0.526204164,0.229302827
0.208851345,0.526276545,0.22930391
0.208925399,0.52640969,0.229341913
0.209029969,0.526483068,0.22935064
0.209104023,0.526538265,0.229388337
0.209169364,0.5266665,0.229422538
0.20926618,0.526725879,0.229429967
0.209340234,0.526837165,0.229467664
0.209428993,0.526936496,0.229505667
0.209527475,0.526991693,0.22950675
0.209599819,0.527088884,0.229548289
0.209717277,0.52718095,0.229586292
0.209830508,0.527269576,0.229623989
0.209902852,0.527358233,0.229594804
0.209976907,0.527448292,0.229632807
0.210059768,0.527512387,0.229703316
0.210148527,0.527614047,0.229675428
0.210245343,0.527691313,0.229713431
0.210319398,0.527783379,0.229751129
0.210393452,0.527876413,0.229758557
0.210504973,0.527934124,0.229792758
0.210579027,0.52806338,0.229830455
0.210653081,0.528144741,0.229839182
0.210749898,0.528218119,0.229876879
0.210838657,0.528325747,0.229878268
0.210947401,0.52839646,0.229948777
0.211045883,0.52846093,0.229956206
0.211118227,0.528607078,0.229957595
0.211200035,0.528666456,0.229995292
0.211298561,0.528728918,0.230004019
0.211370905,0.528851532,0.230074834
0.21144496,0.528910264,0.230075917
0.211558191,0.529028815,0.230084643
0.211630535,0.529121528,0.230121349
0.211695875,0.52918399,0.230159046
0.211794402,0.529271625,0.23016397
0.211868456,0.52934336,0.230201973
0.211955505,0.529453961,0.23023967
0.212054031,0.529550529,0.230277368
0.212171489,0.529605727,0.230249786
0.212243833,0.529704036,0.230318997
0.212350113,0.529798432,0.230356694
0.212424167,0.529874701,0.230329113
0.212498177,0.529975676,0.23036681
0.21258628,0.530060798,0.230404507
0.212675039,0.530131512,0.230446352
0.212773565,0.530247765,0.230447435
0.212845909,0.530337037,0.230483834
0.212919963,0.530401507,0.230492561
0.213033195,0.530515753,0.230530564
0.213105539,0.530580845,0.230564459
0.213179593,0.530653226,0.230602156
0.213278119,0.530764513,0.230611188
0.213410282,0.530850841,0.230647588
0.213466961,0.530913303,0.230648671
0.213565487,0.531006677,0.230690515
0.213639542,0.531100916,0.230728212
0.21372659,0.531213846,0.230729296
0.213825117,0.531285581,0.230738328
0.213899171,0.531368375,0.230776025
0.213973225,0.531463922,0.230845236
0.214069997,0.531528392,0.230817655
0.214158756,0.531644614,0.230855352
0.214232811,0.531739009,0.230893049
0.214320913,0.531799385,0.230931052
0.214394967,0.531889068,0.230935977
0.214476775,0.531983463,0.230973674
0.214616995,0.532066351,0.231010379
0.214691049,0.532130821,0.231019106
0.214765104,0.532260078,0.231020189
0.214878335,0.532316543,0.231091004
0.214950679,0.532412465,0.23109973
0.215049205,0.532521422,0.231100814
0.21512326,0.532593157,0.231138817
0.215201594,0.532682461,0.231146246
0.215300121,0.532764233,0.231216754
0.215374175,0.532852859,0.231217838
0.215446519,0.532948898,0.23122687
0.215559706,0.533042491,0.231264567
0.215626809,0.533107607,0.231302264
0.215700864,0.533198973,0.231303654
0.215841083,0.53330793,0.231343894
0.215929842,0.533373927,0.231381591
0.216003897,0.533468969,0.231419594
0.216091999,0.533569944,0.231391707
0.216166053,0.533648307,0.231429404
0.216254812,0.533729667,0.231500219
0.216353339,0.533801402,0.231472332
0.216425683,0.533924041,0.231508731
0.216499737,0.533990037,0.231546734
0.216598263,0.534045856,0.231555461
0.216685312,0.534192004,0.231589356
0.216752415,0.534251382,0.231627359
0.216850942,0.534323117,0.231665056
0.216914572,0.534445109,0.231672485
0.217046734,0.534506549,0.231673874
0.217145217,0.534612097,0.231744383
0.217219271,0.534706454,0.231753109
0.217291615,0.534778189,0.231791112
0.217404846,0.534872584,0.231792196
0.2174789,0.534955883,0.231800922
0.217575717,0.53503789,0.231870133
0.217649771,0.53513955,0.231871523
0.21773853,0.535198282,0.231880249
0.217821391,0.535299257,0.231917946
0.217893735,0.535383358,0.231955949
0.21796779,0.53547263,0.231989844
0.218081021,0.535558958,0.231998571
0.218196768,0.535653354,0.232035276
0.218270823,0.535725089,0.232072973
0.218369349,0.535831048,0.232045086
0.218456398,0.535921963,0.232115901
0.218530452,0.535986434,0.232153598
0.218628934,0.53611569,0.232162324
0.218694275,0.536174422,0.232163714
0.218781323,0.536236509,0.232200113
0.21887985,0.536375392,0.232241651
0.218946953,0.53644877,0.232243041
0.219019297,0.536507502,0.232280738
0.219117824,0.536601898,0.232318435
0.219206583,0.536691581,0.232327467
0.219278927,0.536767203,0.232361362
0.219420857,0.536868864,0.232397762
0.219494911,0.53696093,0.232406794
0.219574956,0.53706488,0.232444491
0.219671772,0.537113318,0.232445574
0.219745827,0.53722954,0.232487419
0.219819881,0.537323935,0.232525116
0.219931402,0.537389932,0.232561515
0.220005456,0.537481623,0.232533628
0.220096987,0.537576019,0.232571631
0.220171042,0.537657015,0.23264214
0.22025809,0.537743343,0.232614253
0.220356617,0.53784565,0.232652256
0.220421957,0.537909099,0.232689953
0.220494301,0.538010759,0.232726352
0.220650936,0.538104705,0.232731582
0.22072499,0.53817644,0.23276928
0.220797334,0.538273125,0.232806977
0.220895861,0.538365697,0.232816009
0.22098462,0.538430167,0.232817092
0.221058674,0.538539445,0.232887601
0.221148539,0.538631512,0.232895336
0.221222593,0.53869089,0.232896419
0.221287934,0.538793172,0.232934116
0.221399455,0.538885239,0.232943149
0.221473509,0.538958853,0.233013658
0.221547563,0.539053895,0.233014741
0.221646045,0.539153226,0.233052744
0.221733094,0.5392466,0.233060173
0.221850552,0.539312597,0.23309787
0.221949078,0.539413925,0.233132071
0.222021423,0.539516232,0.233140798
0.222110181,0.539580702,0.233178495
0.222199994,0.539638412,0.233216192
0.222265387,0.539767669,0.23318861
0.222339441,0.539840403,0.233257821
0.222452672,0.539906399,0.233295519
0.222526727,0.540030035,0.233267937
0.222623543,0.540100748,0.233305634
0.222697597,0.540212035,0.233343331
0.222786356,0.540297001,0.233414146
